"행정구역별(시군구)","연령별",2017,2017,2017,2018,2018,2018,2019,2019,2019
"행정구역별(시군구)","연령별",1인가구,남자,여자,1인가구,남자,여자,1인가구,남자,여자
"경상북도","70~74",23309,6292,17017,23687,6773,16914,24512,7419,17093
"경상북도","75~79",29856,5864,23992,30155,6069,24086,29105,5953,23152
"경상북도","80~84",23074,3905,19169,24380,4205,20175,25594,4450,21144
"경상북도","85세 이상",14298,2231,12067,15634,2480,13154,17163,2772,14391
"경상남도","합계",370293,180776,189517,379719,185174,194545,391421,191262,200159
"경상남도","20세 미만",2349,1234,1115,2068,1093,975,2306,1283,1023
"경상남도","20~24",15194,8059,7135,14893,7879,7014,16396,8649,7747
"경상남도","25~29",24356,15783,8573,25694,16302,9392,28261,17636,10625
"경상남도","30~34",26820,18873,7947,25478,17773,7705,25973,17965,8008
"경상남도","35~39",26985,19085,7900,27186,19198,7988,26687,18775,7912
"경상남도","40~44",26027,17753,8274,25064,17124,7940,24735,17067,7668
"경상남도","45~49",30980,19775,11205,31299,20099,11200,31122,20000,11122
"경상남도","50~54",31184,18176,13008,32295,18840,13455,33535,19726,13809
"경상남도","55~59",38337,19601,18736,39080,20329,18751,38608,20333,18275
"경상남도","60~64",34051,15338,18713,37895,17393,20502,39963,18251,21712
"경상남도","65~69",28118,10479,17639,29230,11131,18099,30881,12160,18721
"경상남도","70~74",24313,6487,17826,25274,7200,18074,26655,7928,18727
"경상남도","75~79",27902,5157,22745,28543,5403,23140,28061,5589,22472
"경상남도","80~84",20948,3193,17755,21855,3379,18476,22889,3620,19269
"경상남도","85세 이상",12729,1783,10946,13865,2031,11834,15349,2280,13069
"제주특별자치도","합계",68738,35221,33517,73250,37607,35643,75353,38296,37057
"제주특별자치도","20세 미만",672,315,357,646,326,320,449,212,237
"제주특별자치도","20~24",3055,1349,1706,3213,1399,1814,3172,1299,1873
"제주특별자치도","25~29",4844,2873,1971,5783,3322,2461,6313,3558,2755
"제주특별자치도","30~34",5227,3255,1972,5404,3395,2009,5554,3466,2088
"제주특별자치도","35~39",5811,3578,2233,6121,3809,2312,6231,3792,2439
"제주특별자치도","40~44",6100,3875,2225,6216,3854,2362,6130,3753,2377
"제주특별자치도","45~49",7531,4654,2877,7904,4804,3100,7972,4819,3153
"제주특별자치도","50~54",7118,4232,2886,7619,4584,3035,7850,4642,3208
"제주특별자치도","55~59",7280,3996,3284,7772,4283,3489,7919,4411,3508
"제주특별자치도","60~64",5824,2838,2986,6550,3254,3296,6931,3369,3562
"제주특별자치도","65~69",3996,1656,2340,4209,1770,2439,4584,1995,2589
"제주특별자치도","70~74",3289,1087,2202,3549,1192,2357,3757,1298,2459
"제주특별자치도","75~79",3351,828,2523,3348,830,2518,3373,812,2561
"제주특별자치도","80~84",2605,472,2133,2662,521,2141,2684,540,2144
"제주특별자치도","85세 이상",2035,213,1822,2254,264,1990,2434,330,2104
